customer_id,id,month,name,age,ssn,occupation,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,credit_score
CUS_0x8099,0x1ea09,August,ram,51,767-19-9517,Writer,112400.24,9657.686666666666,7,7,19,4,"Personal Loan, Mortgage Loan, Personal Loan, and Personal Loan",22,19,18.63,4.0,Standard,57.91,32.609402745672114,32 Years and 8 Months,Yes,203.5175635214429,361.4644669271328,,670.7866362180911,Standard
CUS_0x32dc,0x1a1e5,August,Parisax,41,432-90-3782,Teacher,14619.585,1005.29875,7,858,19,1,Personal Loan,21,18,3.82,5.0,Standard,125.33,38.88318904668608,18 Years and 6 Months,Yes,11.620889130794543,89.1844210615168,Low_spent_Medium_value_payments,279.7245648076887,Standard
CUS_0xaf39,0x252d9,August,Goldsteinq,36,450-82-3979,Accountant,19879.05,1464.5875,4,4,12,0,,25,12,11.03,7.0,Standard,1013.71,38.003650897360615,19 Years and 2 Months,No,0.0,10000.0,Low_spent_Small_value_payments,249.68101767043711,Good
CUS_0x6087,0x5389,August,Marcusk,23,371-67-0471,Doctor,14790.965,1369.580416666667,5,7,17,1,Credit-Builder Loan,5,15,11.64,6.0,Standard,1382.27,37.20353724973967,6 Years and 2 Months,Yes,10.899070864736256,119.63596237607072,Low_spent_Medium_value_payments,286.42300842585973,Poor
CUS_0x1613,0x1b5f5,August,Anna Driveru,33,572-19-1320,Accountant,43340.44,3521.703333333333,3,5,9,1,Mortgage Loan,4,11,8.76,4.0,Good,539.33,37.729724874123455,29 Years and 0 Months,No,35.764457689425235,10000.0,Low_spent_Large_value_payments,484.1870251277816,Good
CUS_0x711b,0x1ca1d,August,Leahy,48,805-81-7847,Accountant,136179.04,11324.253333333336,7,6,16,1,Debt Consolidation Loan,23,19,4.28,8.0,Standard,556.85,40.85451999607565,26 Years and 6 Months,No,69.41153844916818,354.0667465238733,,958.947048360292,Standard
CUS_0xa525,0x210a9,August,oby,53,589-22-6942,Musician,63407.82,5052.985,1,3,4,4,"Debt Consolidation Loan, Auto Loan, Auto Loan, and Student Loan",4,2,6.32,4.0,Good,768.25,29.33524566810325,19 Years and 8 Months,No,181.6393923563381,198.5438150943813,Low_spent_Small_value_payments,415.11529254928047,Standard
CUS_0x3b3b,0x1c021,August,Camposa,45,947-32-6305,Scientist,19595.95,1683.127517051273,7,8,16,9,"Student Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Auto Loan, and Personal Loan",47,25,6.44,8.0,Bad,1287.97,24.672765122808823,12 Years and 10 Months,NM,131.16311262789455,39.26406637133726,High_spent_Medium_value_payments,252.14072061616216,Poor
CUS_0x1338,0x1c951,August,Olivia Orang,40,250-62-9181,,20078.47,1447.2058333333334,10,10,31,8,"Student Loan, Auto Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",43,22,25.27,13.0,,4545.35,31.77552413597813,13 Years and 10 Months,NM,120.33401013490304,78.196521486097,Low_spent_Small_value_payments,236.1900517123333,Standard
CUS_0xbf09,0x23d25,August,Patrickl,37,#F%$D@*&8,Media_Manager,87199.02,7509.585,1,7,7,-100,Not Specified,22,12,11.13,4.0,Good,395.46,35.230448147088644,24 Years and 2 Months,No,62.10048916465379,396.78593402628655,High_spent_Small_value_payments,552.0720768090597,Poor
CUS_0x5eec,0x13015,August,Sophie Sassardr,48,481-18-2270,Mechanic,97609.35,7327.620936037323,5,3,11,1,Debt Consolidation Loan,29,9,5.78,0.0,Standard,573.35,26.81575710085421,21 Years and 4 Months,Yes,923.8348486030224,514.5141880311281,,545.2537773285256,Good
CUS_0x407c,0x180e5,August,Anuragf,24,318-25-1020,Writer,29570.45,2389.204166666667,0,4,1,4,"Student Loan, Student Loan, Personal Loan, and Auto Loan",14,1,6.2,0.0,,194.21,28.58455012839516,25 Years and 7 Months,No,62.25754575439618,55.218831711485656,High_spent_Medium_value_payments,371.4440392007849,Standard
CUS_0x632,0x18bd1,August,Jan Strupczewskib,44,#F%$D@*&8,Media_Manager,56414.52,4494.21,6,6,34,6,"Student Loan, Not Specified, Student Loan, Credit-Builder Loan, Personal Loan, and Not Specified",65,19,19.74,11.0,,2476.44,25.49745403464265,10 Years and 11 Months,Yes,183.0453128437601,128.69163365441608,Low_spent_Medium_value_payments,417.6840535018237,Poor
CUS_0x8b7c,0x1c849,August,Drivern,39,315-96-1253,Scientist,73826.31,5929.1925,3,7,15,3,"Auto Loan, Personal Loan, and Payday Loan",14,13,11.46,3.0,,442.03,36.41225043998353,30 Years and 8 Months,Yes,170.6532580792114,81.33519370797238,High_spent_Large_value_payments,580.9307982128163,Standard
CUS_0x50a2,0xc18d,August,Daniel Rajeshw,36,850-58-9504,Musician,64173.56,5163.796666666666,7,4,11,2,"Student Loan, and Credit-Builder Loan",7,17,6.66,3.0,,497.23,33.28953712606716,30 Years and 4 Months,No,68.34879900986488,675.4448560282709,Low_spent_Small_value_payments,62.5860116285308,Standard
CUS_0xad6d,0x122c5,August,Johnl,29,026-97-5057,Journalist,42316.4,3627.366666666667,7,4,15,2,"Not Specified, and Auto Loan",21,9,14.59,2.0,Standard,1188.1,31.723671152853928,22 Years and 8 Months,Yes,53.58450435787638,359.7562234162092,,229.3959388925811,Standard
CUS_0xac14,0x5f4d,August,Bulll,28,588-97-9229,Media_Manager,66575.2,5631.9333333333325,5,4,2,2,"Auto Loan, and Auto Loan",8,2,2.96,6.0,Good,985.64,31.28544932536868,17 Years and 4 Months,No,74296.0,111.53165804854744,High_spent_Large_value_payments,584.1562765358253,Good
CUS_0x7036,0x114b5,August,Rhys Jonesk,14,991-19-9986,Entrepreneur,34506.14,3032.5116666666668,10,7,1253,5,"Credit-Builder Loan, Personal Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan",37,22,,10.0,,3572.04,35.17758823837734,11 Years and 10 Months,Yes,116.66019592872247,78.51446671768814,High_spent_Medium_value_payments,358.07650402025604,Poor
CUS_0x5b2,0x22249,August,Huffstutterl,40,402-39-2991,Doctor,28144.3,2307.358333333333,7,7,24,7,"Personal Loan, Personal Loan, Home Equity Loan, Personal Loan, Not Specified, Student Loan, and Auto Loan",30,25,16.33,8.0,Bad,2959.98,30.339378075655013,9 Years and 6 Months,Yes,150.49097237085013,142.32295847277098,Low_spent_Small_value_payments,227.92190248971215,Standard
CUS_0x8cdf,0x105a9,August,Steven C.j,39,691-71-2474,Lawyer,100831.95,8599.6625,0,1,3,3,"Personal Loan, Auto Loan, and Student Loan",4,3,6.0,6.0,Good,220.4,23.8609415761437,19 Years and 5 Months,NM,250.5993115471892,10000.0,,325.0075136216985,Good
CUS_0xb171,0x19ba9,August,Yuko Yoshikawar,41,179-19-9208,Journalist,9269.99,598.4991666666666,3,6,24,2,"Home Equity Loan, and Auto Loan",12,19,10.24,8.0,Standard,1963.61,24.39832347793428,12 Years and 8 Months,Yes,10.516560029118576,39.48486172045045,High_spent_Small_value_payments,269.84849491709764,Standard
CUS_0x3c72,0x113ad,August,Abrahamiana,21,#F%$D@*&8,Accountant,111642.18,9316.515,5,5,6,2,"Payday Loan, and Auto Loan",4,10,2.29,5.0,Good,1236.68,39.97627896645511,16 Years and 0 Months,No,93.6486517685578,228.4190315993493,High_spent_Large_value_payments,849.5838166320929,Good
CUS_0x1cfd,0xa2c1,August,Ann Saphirx,36,351-21-1003,Scientist,31994.01,2756.1675,3,7,8,2,"Credit-Builder Loan, and Home Equity Loan",6,21,15.8,8.0,Standard,1197.22,22.646575553773747,16 Years and 8 Months,Yes,34.081517084281906,219.1725221077984,Low_spent_Small_value_payments,312.3627108079197,Standard
CUS_0xa789,0x257f5,August,Toyerr,18,058-06-1493,Media_Manager,15339.75,987.1371372441504,6,4,17,8,"Debt Consolidation Loan, Student Loan, Mortgage Loan, Home Equity Loan, Student Loan, Personal Loan, Mortgage Loan, and Home Equity Loan",57,16,8.15,12.0,Bad,3981.77,25.00695259170656,0 Years and 10 Months,Yes,172.72284533655716,93.78382416556175,Low_spent_Small_value_payments,202.6999432537308,Poor
CUS_0x6a0b,0x1f069,August,Edwardm,31,389-82-7177,Developer,73052.94,5909.745,4,4,14,2,"Debt Consolidation Loan, and Debt Consolidation Loan",25,13,1.93,3.0,Standard,583.73,33.266728732399095,26 Years and 8 Months,Yes,64.60393728610639,292.54202672756213,Low_spent_Small_value_payments,523.8285359863314,Poor
CUS_0x8da2,0x81cd,August,Lesleye,53,968-20-8427,,118446.69,9708.5575,3,1,8,0,,7,2,9.12,6.0,Good,912.75,31.37347830330855,15 Years and 9 Months,No,0.0,115.89600198666145,,1094.9597480133389,Good
CUS_0x3a93,0x12edd,August, Mattr,20,892-22-1956,Mechanic,15411.93,1255.3275,7,10,32,4,"Mortgage Loan, Auto Loan, Auto Loan, and Debt Consolidation Loan",39,15,9.58,14.0,,2084.96,26.540222944749733,15 Years and 10 Months,Yes,34.00796427576124,161.57867647231228,Low_spent_Small_value_payments,219.9461092519265,Poor
CUS_0x2c32,0xcc19,August,Karen Brettellh,37,329-04-9809,Mechanic,7823.985,599.99875,6,5,34,3,"Not Specified, Not Specified, and Home Equity Loan",56,25,8.53,11.0,Bad,2193.11,28.33705211124824,14 Years and 9 Months,Yes,11.426858191684222,32.45435390391741,Low_spent_Medium_value_payments,296.1186629043984,Poor
CUS_0xb187,0x235bd,August,Robinl,35,863-01-7811,Lawyer,14802.98,1065.5816666666667,8,3,1,0,,11,17,1.57,1.0,Good,411.39,27.62680455738966,23 Years and 9 Months,No,0.0,95.22415452200478,Low_spent_Small_value_payments,301.33401214466187,Standard
CUS_0xd8e,0x1bd39,August,John Crawleyy,29,773-23-5820,Scientist,14638.38,1295.865,7,5,8,3,"Debt Consolidation Loan, Home Equity Loan, and Not Specified",31,16,8.4,7.0,Good,424.65,39.45916384811726,29 Years and 0 Months,NM,27.783186545798788,42.81507431960292,High_spent_Medium_value_payments,308.9882391345983,Good
CUS_0x7409,0x1cc81,August,Koltrowitzn,38,562-04-5412,Developer,29510.87,2560.2391666666667,4,7,12,3,"Personal Loan, Not Specified, and Debt Consolidation Loan",4,-2,8.71,6.0,Good,1147.62,32.860227782333915,17 Years and 0 Months,No,49.7073465799128,105.47018960365632,Low_spent_Medium_value_payments,380.8463804830976,Standard
CUS_0xc49c,0x1185d,August,Kentaro Hamadaj,36,207-68-9585,Engineer,121813.72,9866.143333333332,5,1,10,-100,Personal Loan,-3,8,11.14,8.0,,233.82,27.44891628014083,23 Years and 9 Months,No,57.14335709897637,253.6020748747192,High_spent_Medium_value_payments,925.868901359638,Good
CUS_0x95d4,0x152e9,August,Chrisn,54,957-80-4516,Entrepreneur,52205.88,4348.49,1616,6,5,-100,Personal Loan,29,12,,4.0,Standard,203.33,37.68351020732253,28 Years and 8 Months,Yes,40.58526111378557,416.1519601958772,Low_spent_Small_value_payments,268.1117786903372,Standard
CUS_0x705e,0xb095,August,Michele Sinnerd,27,958-88-2066,Entrepreneur,17621.705,1335.4754166666671,8,7,7,1,Debt Consolidation Loan,8,15,11.82,8.0,Standard,776.59,30.570470566575565,22 Years and 0 Months,Yes,10.382464344230788,125.52593941894057,Low_spent_Small_value_payments,287.63913790349534,Standard
CUS_0xa299,0x87f1,August,Oreskovict,45,145-74-4512,Journalist,78569.9,6667.491666666666,3,5,2,0,,10,10,8.76,6.0,Good,1316.34,35.89579984792478,15 Years and 11 Months,No,0.0,156.46539811362302,High_spent_Large_value_payments,750.2837685530435,Standard
CUS_0x7f73,0xed6d,August,Katharinab,46,342-72-4971,Architect,31329.83,2598.8191666666667,5,3,6,0,,11,19,5.25,4.0,Good,628.91,32.28773319799396,27 Years and 11 Months,No,0.0,164.94158708377438,,374.9403295828923,Standard
CUS_0x7233,0x1ef9d,August,Vladimir Soldatkinp,15,511-46-2018,Teacher,15219.03,1330.2525,9,5,18,7,"Personal Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Mortgage Loan, Not Specified, and Mortgage Loan",14,16,4.78,7.0,Bad,2213.1,37.98024440221575,9 Years and 9 Months,NM,76.13084675762164,102.98432155405033,Low_spent_Small_value_payments,243.910081688328,Standard
CUS_0x32d3,0x1d76d,August,Lisaa,35,204-78-6176,Manager,20107.21,1631.6008333333332,6,6,32,2,"Credit-Builder Loan, and Home Equity Loan",15,13,10.4,11.0,Standard,2544.6,28.187171606182407,19 Years and 8 Months,Yes,27.10639489500224,110.13700137757134,Low_spent_Medium_value_payments,305.91668706075967,Standard
CUS_0x1f34,0x99fd,August,Nickq,55,554-15-1394,,68041.56,5885.13,3,5,1,3,"Mortgage Loan, Home Equity Loan, and Student Loan",9,9,14.55,8.0,Good,844.81,33.09317454563443,27 Years and 11 Months,No,93.66877611677305,123.23843916416656,High_spent_Large_value_payments,611.6057847190605,Good
CUS_0xb28a,0x14c41,August,ini Annikan,26,348-50-5120,Engineer,68984.84,5806.736666666668,8,7,9,3,"Auto Loan, Auto Loan, and Personal Loan",8,12,8.28,8.0,Standard,1112.47,33.49265239242211,9 Years and 3 Months,Yes,166.33459833245556,75.03822647004506,High_spent_Medium_value_payments,589.300841864166,Standard
CUS_0x90d6,0x2b51,August,Ryan Vlastelicas,22,333-00-1107,Engineer,18936.55,1723.0458333333331,8,6,25,7,"Not Specified, Credit-Builder Loan, Home Equity Loan, Not Specified, Credit-Builder Loan, Payday Loan, and Not Specified",25,16,19.7,7.0,,3969.14,28.993729957280763,11 Years and 3 Months,Yes,80.84994008361595,163.77555586319556,Low_spent_Small_value_payments,217.6790873865218,Standard
CUS_0x4b9f,0x1b655,August,Noela,50,097-74-3478,Media_Manager,81365.06999999999,6899.4225,3,3,6,4,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, and Debt Consolidation Loan",9,16,11.73,5.0,Standard,1188.76,35.32660678943952,22 Years and 10 Months,Yes,250.3763595401097,428.32271134173226,Low_spent_Medium_value_payments,291.24317911815814,Standard
CUS_0xa4e9,0x207fd,August,Camposk,27,168-74-9556,Journalist,25626.88,2306.1911095463124,8,5,20,3,"Home Equity Loan, Not Specified, and Debt Consolidation Loan",16,8,15.11,4.0,,157.69,36.47477620191196,23 Years and 8 Months,Yes,145.77222754621098,53.23367294568105,High_spent_Medium_value_payments,376.633656628462,Standard
CUS_0x12cb,0x14e81,August,Sakarif,39,075-60-6485,Writer,45188.52,3868.7100000000014,9,10,22,7,"Home Equity Loan, Student Loan, Home Equity Loan, Student Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",44,20,10.45,11.0,Standard,1960.28,30.69063148859857,15 Years and 5 Months,Yes,154.35745842806455,150.50010605555238,High_spent_Small_value_payments,342.0134355163832,Poor
CUS_0x5964,0x24be9,August,Tim Kellym,26,649-82-4625,Scientist,32810.76,2984.23,6,10,18,9,"Personal Loan, Personal Loan, Mortgage Loan, Home Equity Loan, Payday Loan, Personal Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",31,16,19.08,7.0,Bad,4229.13,37.783037912712224,4 Years and 3 Months,Yes,196.7778976441964,171.32820950186286,Low_spent_Medium_value_payments,210.3168928539408,Standard
CUS_0x2d9f,0x23c59,August,Isabelb,46,306-93-8783,Journalist,59692.58,4733.381666666667,4,3,18,4,"Personal Loan, Student Loan, Payday Loan, and Not Specified",11,19,12.52,6.0,Standard,458.68,29.52878212165075,18 Years and 4 Months,Yes,112.3904285849415,324.7478886502043,High_spent_Small_value_payments,296.19984943152093,Standard
CUS_0x9122,0x131d1,August,Stanley Whitei,36,975-98-6988,Engineer,19773.56,1939.7966666666669,4,3,19,1,Debt Consolidation Loan,14,19,7.31,4.0,Standard,1019.48,25.640076751969204,23 Years and 5 Months,Yes,10.358306585414844,165.0656751646075,Low_spent_Large_value_payments,288.55568491664434,Good
CUS_0xa2b9,0x1410d,August,Gabrielw,52,261-38-1072,Scientist,27172.31,2203.3591666666666,7,6,4561,1,Not Specified,27,12,10.62,0.0,Standard,1235.92,36.29102642869674,17 Years and 5 Months,No,13.139578875076564,21.084388210259085,High_spent_Large_value_payments,426.1119495813311,Standard
CUS_0xa9a8,0x1c651,August,en Klaymano,37,310-21-8167,Musician,31795.48,2895.623333333333,8,9,15,9,"Student Loan, Mortgage Loan, Not Specified, Debt Consolidation Loan, Not Specified, Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Debt Consolidation Loan",18,27,5.47,12.0,,4791.08,28.589797253455835,7 Years and 9 Months,Yes,206.0221147931281,300.34119868482054,Low_spent_Small_value_payments,73.19901985538473,Poor
CUS_0x258b,0x1dad,August,Alastair Sharpe,24,890-04-0712,Scientist,66502.76,5379.8966666666665,0,6,1,2,"Mortgage Loan, and Personal Loan",29,10,7.06,2.0,Good,276.91,35.513554292163526,19 Years and 3 Months,No,80.100174314101,149.12928306433614,High_spent_Medium_value_payments,558.7602092882296,Poor
CUS_0x3201,0xea55,August,Sagarika Jaisinghanip,26,199-10-2467,Doctor,35336.77,2893.730833333333,4,5,16,2,"Payday Loan, and Student Loan",9,14,4.76,2.0,Standard,1172.87,33.64996741176534,32 Years and 9 Months,No,31.402438038633004,41.7345208148764,High_spent_Large_value_payments,473.6781971513629,Standard
CUS_0x2ffe,0x855d,August,Conlinx,3834,453-58-5804,Doctor,13913.795,1156.4829166666666,7,4,11,3,"Debt Consolidation Loan, Student Loan, and Home Equity Loan",25,15,7.01,0.0,Standard,1470.31,24.00776652034057,17 Years and 4 Months,NM,24.63645068825372,89.41213765699649,Low_spent_Small_value_payments,291.5997033214164,Standard
CUS_0x377b,0x18019,August,Norihiko Shirouzun,50,#F%$D@*&8,Scientist,116156.1,9448.675,5,5,5,2,"Home Equity Loan, and Personal Loan",10,9,1.13,3.0,Good,1210.76,30.47762787753402,20 Years and 11 Months,No,193.1944017846174,255.21811787978024,Low_spent_Large_value_payments,766.4549803356023,Good
CUS_0x7fe2,0x1faf5,August,Swethau,36,517-05-0352,Developer,84604.8,6899.4000000000015,4,896,14,2,"Credit-Builder Loan, and Not Specified",8,8,1.71,3.0,Standard,756.43,26.158927370453736,25 Years and 4 Months,Yes,80.24070813024305,441.0286609931891,Low_spent_Medium_value_payments,448.6706308765678,Standard
CUS_0x9ed9,0x25ae9,August,Luca Trognih,46,867-19-4475,Entrepreneur,32348.4,2966.7000000000007,5,7,7,0,,28,20,1.66,5.0,Good,1416.25,36.51201103027154,32 Years and 8 Months,No,0.0,49.040892255583344,High_spent_Medium_value_payments,497.6291077444167,Standard
CUS_0x5856,0x1c8a9,August,Thiebergera,-500,046-86-7274,Teacher,61630.4,5075.866666666667,5,7,3,3,"Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",13,2,2.26,3.0,,1274.09,31.690432238381185,32 Years and 1 Months,NM,128.62157919890092,111.65654070269562,High_spent_Medium_value_payments,517.3085467650701,Poor
CUS_0x8a4b,0x1f45,August,Ilainac,52,142-99-2481,Doctor,110786.63999999998,9299.22,5,7,5,3,"Auto Loan, Personal Loan, and Payday Loan",12,15,8.68,2.0,Standard,226.7,24.582893836113247,24 Years and 11 Months,Yes,209.314506964946,925.1677802095476,Low_spent_Small_value_payments,85.43971282550626,Standard
CUS_0x76cf,0x210d,August,Catherine Bosleyn,39,656-17-2477,,7792.475,573.3729166666667,6,7,5199,7,"Personal Loan, Student Loan, Payday Loan, Student Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",16,18,14.6,10.0,Standard,2041.74,39.368468707819424,15 Years and 5 Months,Yes,42.09972159510485,30.80046628394315,High_spent_Small_value_payments,244.43710378761867,Poor
CUS_0x85e9,0xe671,August,Anna Driveri,45,288-62-7562,Musician,20929.295,1704.1079166666666,5,3,9,3,"Student Loan, Payday Loan, and Debt Consolidation Loan",12,5,1.99,9.0,,858.09,29.559578942541886,22 Years and 0 Months,No,40.39817496072083,66.71879470598765,Low_spent_Medium_value_payments,343.2938219999582,Standard
CUS_0x5fd8,0x9f31,August,Nigel Daviesn,48,147-85-0281,Musician,33388.1,2599.3416666666667,6,4,8,0,,24,13,9.51,2.0,Standard,589.89,25.57882175723253,20 Years and 4 Months,Yes,0.0,60.18743502551986,High_spent_Large_value_payments,439.7467316411468,Standard
CUS_0x5e16,0x1e979,August,Ulmerj,30,913-71-9006,,34531.8,3077.65,1,5,4,1,Auto Loan,11,1,7.72,4.0,Good,411.02,29.91203492352713,33 Years and 2 Months,No,26.87331754578125,144.95762116601506,Low_spent_Medium_value_payments,415.9340612882037,Standard
CUS_0x705d,0x1f9f9,August,Charlien,24,168-38-5634,Manager,44438.41,3974.200833333334,3,2,10,1,Home Equity Loan,9,4,2.37,9.0,Good,835.14,23.07840388525908,30 Years and 10 Months,NM,32.458984488919874,124.70511065947537,High_spent_Medium_value_payments,490.2559881849381,Good
CUS_0x14ec,0x1e63d,August,Mattp,27,931-56-3569,Media_Manager,35180.42,2695.7016666666664,5,7,12,2,"Mortgage Loan, and Mortgage Loan",16,0,7.2,2.0,Good,33.8,32.76956004383627,25 Years and 8 Months,No,44.60716114646277,209.2001021623888,Low_spent_Large_value_payments,285.7629033578152,Poor
CUS_0x64c6,0xb0dd,August,Davidb,27,995-72-8382,Scientist,97868.73,8272.7275,6,5,11,2,"Not Specified, and Student Loan",8,17,4.68,8.0,Good,355.24,29.49573602909016,32 Years and 9 Months,No,156.05535922779032,800.2555876191248,Low_spent_Medium_value_payments,150.961803153085,Standard
CUS_0x4052,0x18139,August,Andreax,41,302-67-3713,Manager,73366.36,5950.863333333334,8,9,27,8,"Home Equity Loan, Payday Loan, Personal Loan, Personal Loan, Not Specified, Payday Loan, Credit-Builder Loan, and Mortgage Loan",49,17,23.68,11.0,Bad,4029.36,23.42563602982479,5 Years and 5 Months,Yes,285.3685402526143,228.02472293645383,High_spent_Small_value_payments,341.69307014426533,Good
